nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
582,9312,9344,461401.4298211268,548513.2978247728,844960.4989646953,1638825.7876397385,2617001.0688367924,2758920.176513576,2001387.3006012167,1171461.4730042685,681995.085188505,459223.8129403669,365324.08531861566,322972.47146483744,294450.1349965256,262848.1203111509,224254.8512986574,181770.38195007946,140488.39595920374,104458.86883188755,75638.55240701509,54127.13123436228,40832695.924617216,38280086.54446861,18453179.435573373,22014022.541272175,15851155.204377485,18071299.138555653,13172441.049685964,12678382.066505594,5673890.655919414,3222132.7761239833
583,9328,9360,576665.181741798,550741.5086053443,1081333.012226506,2379112.0144181997,3870779.3536982457,3993042.5074825804,2781546.886427352,1537771.3538594665,835903.6792660166,528947.6289810574,402393.4448735527,345246.4737940458,308569.6204445985,271909.4072432158,230048.2755326681,185423.69820804455,142720.19402792378,105731.49980781255,76258.68692974561,54305.634670657455,54759003.30369896,53325797.774591535,19174507.355449438,21806015.13888067,27564216.530306377,21684539.317734633,14943083.061871123,14289054.008373793,6946928.1480586035,4059854.3004921544
584,9344,9376,907790.2305030838,870849.8201059554,881181.1266742474,1762586.7615401542,2972106.0695280614,3190656.000085153,2328311.7833618163,1363521.9457729415,782251.1370570239,510947.541287596,394176.0941039514,341589.24402634,308641.2807245141,275057.4765687886,235203.62048709617,191391.35754071636,148539.83919172556,110847.57521942923,80488.73071313152,57706.54922531955,46664652.56112353,41836116.264624946,22110611.29248477,67120902.45496993,63072347.87253135,23184642.249687277,13303281.881335648,12505710.111429805,5726622.350500786,3501186.305394213
585,9360,9392,969778.302943357,951400.3990001186,855727.5241103306,1782983.2246404535,3171019.8930250164,3585156.7819732153,2732879.656644764,1635111.275638044,923372.2798826058,577638.2264386947,427690.92913023056,361459.52785874036,322444.7071762687,285416.4909667632,243048.95423316504,197225.073794439,152797.5752133569,113932.24855898146,82737.24339517648,59374.62959971689,49421186.97345005,42731686.5410652,22333609.584896702,80160473.83807454,70084723.03100833,24170475.041105695,12975841.97316353,13813083.889269788,7455418.258229839,4884155.20753607
586,9376,9408,1108593.6500988344,996754.1860847767,1344901.9476141224,3095354.060087779,5295292.94576691,5608245.638470537,3921370.6185226534,2117537.708773723,1087255.9200278397,641512.6338734986,465052.0214190503,390114.4590288279,344921.6110499168,301655.23628246255,253530.08396517127,203150.43028041482,155597.22655625362,114848.75903290787,82652.02032816835,58819.092227447414,67874140.18827885,68406846.96691237,26984494.396710426,63994077.19639942,81132626.93980902,32752512.887435947,13451689.995345475,13175764.98655556,7272344.68732855,4622957.28786933
587,9392,9424,923251.4567228673,830651.3010688232,1142186.6468325588,2442621.3948656027,4054465.9383723014,4234818.083388747,2937190.0117612868,1593743.7801203527,846197.5766583668,530998.6393214865,410444.2599104922,361063.0054806737,328891.98434144055,292795.5217580261,248747.59910324516,200685.39572798825,154423.72599670387,114377.3025948308,82555.58593318144,58921.9030803203,54928474.27484125,55014180.92293187,23984421.65579263,45772559.89331275,66148111.16544887,25227674.017402887,12693736.433997447,13396282.015067488,6393476.543859695,3834223.2192656184
588,9408,9440,992080.1382809967,572615.2202075444,718092.2160828195,1304170.4246005155,2176856.071981456,2475503.6339806793,1943115.310897224,1221968.622907187,742679.0982126474,503538.3383530109,396291.09263097466,345884.62210139114,311975.1756726074,276174.32713725616,234108.11853915927,188757.64384520042,145176.57810637527,107390.09382020938,77313.52788533154,54972.11693242564,40644774.72169423,33542862.522561435,17020878.44693643,31322140.868759677,57957367.42495178,53717467.29110818,15360116.59077739,15278495.97913271,7348236.325293154,4256502.859147205
589,9424,9456,1418938.0867805916,861975.1088929772,1164325.4775718558,2491497.2732321667,4290522.933826269,4807607.050274613,3612358.0937366425,2087817.4059980505,1124515.8914234252,678208.0067362259,492049.7395100186,407581.1332311976,354031.8335241786,304300.0053391159,251924.24207736427,199234.5096904058,150724.79531042028,109813.70995246965,77865.3576319623,54472.89690175064,63984466.41946215,58957756.9892855,23829867.676656436,52201033.735475875,80618804.26370753,78760320.62217323,18638122.475682348,14087796.698256372,6194358.54313622,3536695.9162662257
590,9440,9472,1311742.8800526375,953336.0394610013,1425338.0286521118,3632879.378322949,6520609.349292252,6998684.334350562,4826971.347259145,2499692.101005006,1213899.4533293184,691177.9486998685,497102.3814262964,416817.3990757075,367411.0937771067,319633.9868733081,267122.7376543794,212913.67858597887,162247.78593484103,119096.41954721391,85138.38597418892,60093.1358799281,78577095.93378319,78423678.48398052,25289834.67449841,66306311.01899564,83355913.49027626,47370523.37232211,16925205.61495372,13903959.667707503,6641500.375039851,4434789.626542347
591,9456,9488,882957.7749897321,697954.8798264852,1150812.7294535546,2895868.2883228613,5212896.928402103,5529995.274987437,3735810.250028178,1910194.8061313522,950552.3030336691,577701.3307891728,443411.8243468453,388277.2629352821,351767.8939266018,311963.7910028343,264694.56202539254,213776.1819414757,164954.41771939374,122649.7521822549,88915.30764571224,63746.17044335766,64289021.993889295,62732588.41465268,20514817.976034928,44771848.044308655,62590723.67761334,22847620.28025549,11805645.345263762,12043153.928907905,6573418.694267367,4327580.227211153
592,9472,9504,1160630.078631557,967390.4039890125,1696028.1359063769,4627589.383045464,8330865.412818866,8758543.337494202,5882862.477904618,2968230.2150970213,1397722.7617271438,760178.1066626185,522652.97213366476,428469.3801515483,376027.20089037745,327856.4281077808,274796.6405881718,219463.00799016666,167412.55074143776,122965.66484546424,87978.81248821526,62193.39380991284,93518456.96111697,97348061.69424377,28215128.173876554,58375898.96333871,71314086.26033972,38999840.49770871,15467277.027889548,14434918.744181938,6484367.3151922915,3481923.6064839037
593,9488,9520,2620424.438758146,1922220.9235197254,3330130.452491635,10585014.452580398,20110221.270325385,21699868.868694212,14667265.748381287,7089851.571989074,2922442.6821603053,1285283.0122707738,723160.7538518793,522387.07138328627,428517.0131283855,359656.760346764,293995.997510196,230326.40654617109,172794.1418215158,124952.4792853224,88067.61330394333,61382.700609511005,200124951.5535309,215236738.86374593,49397360.39963899,139282149.8038716,153667209.3752907,137078252.66213396,26381933.00588343,16884318.583823998,8143188.44114025,4644535.359303865
594,9504,9536,2310664.7707978575,1844941.6126529102,3847301.518595751,11939548.323334612,22020846.43482559,23285495.76403475,15504019.459928595,7421881.091711658,3049887.2349089556,1351808.789315226,773296.6310785812,560842.3583711945,452026.0410344655,369104.3701788969,294100.22449237475,226185.1387036862,167913.42295489807,121029.09703112268,85553.90206115547,60118.216135419585,215732954.10414198,241650897.81865898,52465217.97545729,118188487.32529074,128831660.71472979,135313901.8776535,23931957.63921784,13941212.906901596,7451881.647718899,4406445.834332416
595,9520,9552,3181751.5424205577,3931488.9272629293,21511364.14675155,89019332.83616312,172048163.26162693,173937452.05335093,104740335.82916331,43001379.30056856,14442258.564683195,5120509.192834504,2360657.380043929,1387717.77067424,909097.3763985968,612004.0549929363,413907.7022370612,280877.1998260567,191408.11206865986,130910.76282467417,89922.55945539194,62321.70707944187,1315068036.221359,1607885719.7763216,145465163.13155907,145482007.0600983,184593600.30487356,172789173.12637255,31523234.885044903,17148399.922971096,7647872.976035828,3873415.9024656788
