nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
38,608,640,42691.87209921997,107669.87028041111,184137.59011578548,153000.67374177166,162604.09357471438,226868.30198620146,294689.2151063429,318760.7681736501,306464.24569936894,285901.98746877135,273367.35555804655,267630.7557663232,258821.32110508377,239184.1564847054,207897.7276299049,169586.65040826614,130532.43220031988,95739.57577703788,67787.1923530415,47063.83481671026,13667893.116290996,6197201.575135232,4926972.503806059,1029828.5199364359,1523390.7734215478,1073436.8809862742,1262669.7165951098,1636417.23186624,1280855.3747910291,1033802.0418268653
39,624,656,38130.93009771269,109110.18499901895,185348.96122742924,153136.1976321052,161634.33065431056,224695.39412422592,291664.2502173774,314940.81151179044,301863.1509791391,280691.3532037193,267968.1045241536,262633.6283272971,254765.49758652775,236380.2226802718,206383.08974974597,169178.51212046578,130925.2497894931,96604.08318311589,68843.00677996068,48115.51439977699,13894224.437451484,6196985.627429191,5007935.502905277,1021358.5888991778,1456436.8556298509,967418.7011272603,1086148.5261711474,1484105.3380679663,1271981.4615887583,1189445.7685235678
40,640,672,42697.2339526382,109958.5604756703,186950.9408213794,155269.85691472396,165309.83090577374,230159.01797646974,296808.622477099,316944.01949548756,299504.6240587912,274201.3725718459,258215.74855430663,250802.82525914352,242175.57892804334,224243.7785821356,195597.8546873261,160234.27992446735,123931.37815529881,91396.31582840439,65113.55151983582,45522.03606397189,13724835.64967361,6236907.900929385,5035218.745428064,1047471.8094835577,1530363.552344369,1075131.4574575361,1283356.2382447268,1734520.5751310994,1571422.2280946176,1570651.8167340283
41,656,688,41083.766898091126,105887.28185057186,180925.28558931572,151058.92672646965,163772.85075961624,230994.9991583428,299127.64480905264,320021.18742003053,302916.53494552354,277662.1265029666,261420.93492180386,253391.96982800076,243810.04741784986,224731.89247829947,194966.82352253163,158706.1474929836,121831.59080922314,89052.26728049503,62784.20795058109,43369.729539300286,13414616.956429785,6088435.550048281,4856985.795055103,1016532.5693779743,1502605.8655711282,1021883.9780924402,1237161.5041018757,1550532.061204649,1376189.8534145236,1385351.7007691248
42,672,704,41363.30985514909,108978.46543087036,183789.20356346612,151806.91000443822,162734.9795915879,228984.13208526417,297025.36739065126,318698.18239744287,302661.42435482546,278320.2965502759,262552.99219412537,254462.79485954315,244468.08100937642,224942.63839809905,194933.19696683556,158701.86935031132,122067.27955445068,89619.02468582446,63665.84978804242,44490.653614612485,13677418.92948973,6133296.813750122,4981595.706960694,1061688.8798142897,1520487.0761374685,1031332.6453409715,1295338.3052193024,1585364.8491138746,1320958.114335354,1244185.4992210546
43,688,720,42352.56751256607,111416.78305176529,187789.2023470211,153929.91622777854,163016.63005236728,228233.06152023177,296390.0729699462,319151.764081431,304729.3812014198,282144.67907853745,267911.1785703109,260824.6829718545,251169.002698329,231366.1262455933,200631.3665374705,163445.0115529593,125827.9778202478,92509.90804781039,65865.31399008093,46184.957323611496,14260415.196651539,6293126.543970918,5098029.680949362,1065925.2321357592,1555092.358802967,1099908.261715235,1295174.6123328004,1620246.1637767907,1377558.009851379,1270563.7041199442
44,704,736,41908.39679602167,109636.85828788253,183646.59632700248,150144.6216655422,161410.99759495753,228828.49671453363,299302.65067492897,324242.52740474406,311338.07531403715,289724.41854921344,276424.2568448441,270310.3647292025,261217.92427065127,241114.09986990062,209135.43976537467,170051.29356975656,130327.11108985846,95084.77516331003,66927.49329448453,46200.970937713966,14174638.555747367,6208088.72633154,5028645.388693686,1032653.9009702739,1541156.9257230402,1073848.897045965,1433176.401794624,1789662.4236737115,1358574.8367302206,1242552.201378518
45,720,752,43421.789931109124,109655.90170757147,182255.82282361406,148977.03472191835,161888.59032527666,229270.08072843883,297658.37752368796,319605.7260819725,304209.26431708725,281173.0760120772,267485.71636235085,261826.5082879404,253780.20615176822,235030.81497411095,204455.50706220025,166635.39701363986,127935.42399720092,93454.44441884132,65823.9816369802,45440.943177607354,13707643.113763962,6070514.006210449,5016656.599839158,1056271.8293114316,1583831.0990771076,1071192.3089561544,1590244.5947849841,1931763.4797964615,1354636.4102660564,1161242.8740466184
46,736,768,44130.99476613805,113210.91960902336,188292.66451525176,153136.57614208077,165517.04869781798,233415.6586909446,301708.88835640816,322368.05016323755,305324.8239414201,280709.7276316611,265574.25398254313,258759.20510898056,250046.330484515,231178.83022556783,200935.80563958,163719.98270022127,125715.07112041775,91881.98766540749,64774.04010699756,44764.55779754449,14071137.71922498,6166371.777056892,5189063.448750228,1079241.450557758,1592525.96121092,1082622.0456071699,1552364.5697580718,1874624.9554690444,1259380.2119563583,1049231.4803950344
47,752,784,45690.72236674143,109705.87533930076,185773.09338253067,153516.5985257749,165289.93656032765,232949.67676700756,301964.00058204454,323428.6430685419,306258.15536444576,280390.54423319595,263367.3432563366,254636.57175270852,244430.61548787903,224745.98829793293,194421.05650762242,157740.65968082534,120654.37385887145,87866.57188797704,61730.82338121506,42510.93629300655,14177683.32960083,6174461.9365818435,5026001.214199795,1041169.9899402955,1583301.5614794996,1181822.7631009303,1783700.1303364208,2155903.8729405543,1430222.066396744,1183261.2917770837
