nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
974,31168,31200,5518294.146548622,240937545.31276894,4401480442.721307,24438242263.346165,56119631144.15042,66529903635.13705,47931198931.95467,24499836611.096867,10564661326.519669,4564902110.685122,2180506635.7962236,1127157357.7727237,580569605.3452784,279747359.97004104,123253730.13475123,50006997.02602744,19236162.629051745,7370739.257231624,3007762.6440173523,1409153.734782991,557594629299.9781,493377000194.7895,14521838309.57354,432297746.7275719,237513872.44458118,34251675.59249417,33690925.792459495,40587156.9336478,16184722.998075992,8386851.469071455
975,31200,31232,3056285.1119488636,70155447.05111434,1092049118.2735012,5634296820.048118,12163976395.867975,13410661716.039543,8777281510.943865,3914815368.681017,1398859009.4870193,487939044.76118726,197025442.75562012,95262766.55965936,50391255.76709757,26545105.254294977,13315490.90187945,6305694.682296085,2846404.870593872,1249993.4503721024,550671.8673514028,253901.4718685736,102761513792.95352,106071044787.05986,3934647505.110715,232874331.04617515,146544551.2992018,26412325.773445684,30244137.197039492,32328055.4013365,12151553.861094669,5622760.515419238
976,31232,31264,5265287.945108216,182184399.18991286,3805924335.7112055,21637633960.784416,49789091767.59096,59098997210.78397,42624648464.8279,21473136251.493706,8661673750.25654,3187511530.2308207,1188052906.0068176,473167519.55197966,199404544.34348315,84974909.71183635,35276641.37681857,14138453.011220349,5592490.265401413,2302222.26833414,1065687.8721731678,595888.0380076262,476481185283.5764,432523856548.6898,11364722879.631887,374356291.2979535,310935816.64720345,47990256.91717027,34010569.1103115,34504745.593652196,12630896.276131334,6227598.590253548
977,31264,31296,6148984.6526638195,398053343.5553454,8363616634.915691,47625551743.34587,108372756134.24744,123667707784.2919,81906495131.24683,35510522671.74603,11474347291.617218,3239160688.2647305,953797169.1057172,334357955.0550863,138905017.7345274,61957396.37950057,27855095.34978099,12722826.300537368,6251448.943400299,3559998.3528102334,2468203.3775969776,2067353.2461843975,898506948704.667,898033341742.8936,24551891710.153503,340072123.0943255,241505649.77062047,43780704.112913966,30871866.280154213,33623910.94183981,13050156.059641665,6136583.117919275
978,31296,31328,3751332.0520480424,54636414.99344321,799243642.6327618,4058686996.2285924,8525252506.568023,8958965856.085814,5445890527.537495,2205103832.5158443,727822917.3946168,260316924.01325628,118727383.89573115,62605099.778637,33289118.596551865,16748964.798823198,7872157.094928833,3510942.997849183,1540481.990704494,700977.7452811288,350821.73295505776,201546.9078952927,64450334798.55192,72856512540.15736,2989078729.8728957,303660313.2621788,240495350.58717328,32888245.480403945,25569352.544737145,29487324.83899996,11667275.889755396,5298586.971993794
979,31328,31360,39428594.04094482,410874378.241385,5709945640.882855,28716826839.613346,60933956432.17304,66603525451.80567,43782182757.352684,20089054821.20729,7606759343.7684,2824132648.205303,1151362881.4911232,517907903.5532163,240070787.4358667,107295662.18646058,44825023.56395246,17529285.992734153,6594257.965693972,2518074.7411149098,1057970.1604774182,534011.8477833966,514824255154.3739,539534871597.6592,21629026525.96967,3516121158.7074413,3233171341.347341,293836809.9351546,47844493.3613091,42432962.358509205,17650701.410129204,9056950.51488691
980,31360,31392,106096468.11568074,2135127420.978628,35515368957.43746,185207064138.96503,392871448315.7412,422881614720.1906,270299621264.91925,118749801976.54771,42484992438.51428,14954353125.836895,5919347119.490865,2651987681.739585,1247523521.1515336,576201274.4225205,254602675.90594247,108842318.77406834,47001451.17315545,21978907.695270907,11962354.42484019,7826673.511324627,3207748462888.9414,3410934126317.0293,117211950356.13148,8383785568.73372,7590579609.709617,663242745.6765543,63812059.708541214,36362573.46145202,15944219.145253334,9143562.10162483
981,31392,31424,226551201.95211938,5401793305.697744,94301422044.19218,490611912073.8428,1023090268779.772,1069854283223.6016,653398365818.0544,268210326665.82007,88168627716.82304,29082203403.41017,11463983904.93873,5365256075.625302,2667816159.2352085,1293397061.316348,590202724.836647,253410988.76969376,104944673.73930548,44054331.40418527,20173128.84418676,10855440.062677117,7814209138855.419,8787751144196.695,303839894734.6982,18996981395.920036,15838594700.405693,1113765718.624057,96101966.39171506,44497049.37548467,19193440.033295155,11971370.318201918
982,31424,31456,16769571.279718278,1222380478.1838317,26484761291.54224,145433867439.68164,314576318756.31854,341109488657.7301,217925100105.75037,95600102215.98463,35041557754.78092,13560297853.602018,6333209817.641242,3364312035.100836,1795814552.515273,892155000.2357147,401486684.09891284,163441364.5293458,60826339.51564572,21079783.06500819,6999484.554064637,2332531.897297851,2592412571824.306,2681452060875.3315,75812987554.87404,1053022107.6728606,935876778.8230289,75802318.06241572,30823043.256744698,35145233.956585355,14344767.447212046,7003294.355307832
983,31456,31488,19787887.387561895,477298019.19511634,8852326015.805298,48377556385.88188,105936111281.59357,117788024139.70166,78391383005.05331,36417672419.8219,14179296683.676777,5676901552.872919,2646752574.1056743,1389601454.999707,742183857.8982444,375982296.59801227,175831353.70532978,75754609.84845956,30412740.675366558,11641222.897823755,4429802.41481225,1809378.9761964972,926933030990.6288,919623214968.3301,26997034383.04511,1548805917.6284375,1336314358.9073002,109955197.4596229,32711960.866139054,38333838.70389826,17071176.084153336,8936694.06680848
984,31488,31520,9418872.102797482,306790924.37902427,5332108194.829442,28729937125.76476,62594242380.34723,68437255240.80111,43465702463.56347,18151950204.52632,5722298756.930991,1623292135.96899,504023658.2108131,194042678.1076802,89309328.09583691,43619723.28825216,20908038.74255418,9648762.127271747,4365084.906604478,2019326.523741836,1013633.0016318398,587127.0583961677,494560801381.3864,527700808530.0329,17127294637.37099,713470968.4386581,510023673.70094216,61832573.66590459,35780164.77586476,38037204.7878985,15077602.771734918,6865982.15272522
985,31520,31552,4248011.693422121,46770909.80932834,634552256.7140452,3285722953.7152796,7137594358.928634,7955208815.309395,5305968360.14702,2432951153.290066,892587235.248154,308304331.6902699,113724091.74798948,46959349.66881536,21283861.919907145,10099639.843755616,4823486.893382689,2281619.396937248,1075878.0477590086,517923.3903722119,263655.67893898714,147310.9612058761,60657791442.22099,62135884282.60741,2478711864.8769274,380115100.5601833,277806846.676622,36624705.76752003,32709123.432555974,36604202.76292684,13642194.385911021,6115043.280956829
986,31552,31584,5506110.3716784,167654249.96007174,3068918540.3684745,16784536073.797115,37611705154.25174,42926512021.94417,28958868853.449043,13062261011.810507,4468958981.374963,1347477036.6777928,425532967.55086696,158728469.98683086,68320975.40288001,30788943.159076873,13639722.750823425,5858511.308153115,2483197.0703973933,1077272.3891858873,500557.5463869726,259711.43677673786,315836781556.9026,318737063746.39154,10023251560.255085,359261756.33661234,275725533.5165329,52866128.082177855,32065119.235370528,32072064.76951301,11394058.353950098,4881882.26430742
987,31584,31616,9883779.972245397,577917338.5904322,11954363929.15483,65164729726.8121,139682962369.50867,148423778769.76242,90691534838.73328,36181196172.45586,10979155809.52249,3125724221.8728714,1034044481.2345324,428075857.1537086,203414824.05699134,99122308.46857569,46654568.94543328,20985478.21527715,9215936.95008569,4126685.7902831556,1989387.786557121,1085365.381024047,1058746781207.2218,1171091697763.6726,35533151323.7378,530147798.00389016,469891409.2425395,58222072.0675702,29602647.27316356,34027755.394324236,15731308.486991236,7843992.917314888
988,31616,31648,8962664.955834128,54351692.328621335,711439831.978853,3635901720.599505,7872812794.606591,8718648154.92711,5789746027.839887,2741360602.0849586,1161448861.8249807,535845189.8949689,272972940.90048957,141317650.20813495,70340318.43851158,32882944.521455307,14366959.961821126,5938064.099287028,2397472.905406345,998634.8286295967,460981.03090860625,251478.96685568124,66406613705.55494,68062132029.93008,2765480358.6189623,1012866380.6037157,863324554.9602067,45494617.43699795,27336521.22266511,31820275.265733935,11976337.65186292,5520918.51778
989,31648,31680,5262883.743161463,79637539.62736568,1382144415.3074877,7490052152.111385,17196433995.297604,20934493427.51949,15987772786.438576,8895369421.88792,4146305602.0683575,1816316462.5359209,801738429.0862839,364351234.8306003,168482629.59765548,77418678.44242196,34805833.08565184,15437487.177603126,7037022.537024623,3537904.5932746846,2114636.623048975,1555961.5601367007,179290954894.99603,154375300287.55484,4628173401.809776,417979275.13790315,382372310.0919241,49453179.51429507,30474391.9876874,33176667.368574504,13049820.338311523,5956831.538042566
990,31680,31712,6713612.671861879,149536394.66005507,2488410536.204842,13459780226.95401,30199886285.8759,35375495947.86603,25783578606.56353,13759943670.427473,6303496138.445786,2799014599.653335,1264537630.1587586,575495260.6601429,255848942.50349465,107955552.47765742,42464937.45509463,15530894.654531172,5373542.646926737,1840239.4949746274,677441.9308284582,298933.2559829514,293985981549.6156,267428233585.41757,8566581315.824058,521560181.88812906,350300693.5202198,53509964.58940993,29824072.516463026,34125886.15553472,13396853.478087418,6208772.4274798315
