nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
134,4288,4320,4997940498.512289,90583507258.49818,1625135726286.5593,9041115501640.158,20988940103495.277,26041502808127.965,20505220178838.203,11958834910954.29,6059975738669.833,3065175894018.4814,1636457306966.3389,893513840396.8829,472057316104.21265,232289700421.14957,104538381035.91689,42771507866.27644,15926640544.841572,5430591114.155322,1717289736.616665,516747160.0873854,229758611781169.28,190057473480588.44,5176589057963.427,431595901503.1925,390212676728.85626,34300190643.61514,1608815201.2333274,160385757.55164543,104433813.04473765,69850118.52853604
135,4320,4352,3900365409.890013,26897744083.60108,354452853437.8673,1935383489929.4348,4617284602883.22,6127560152965.595,5445184261367.797,3826186363723.8184,2451152486458.606,1558686366919.7683,993807552224.3225,612771160546.166,351143432570.05927,182513825886.18573,85188786468.95863,35650601723.096825,13414962751.547968,4565402703.848964,1419027103.7209647,410282061.5350132,66186775657957.234,45766355631625.35,1277362487625.7588,359462987131.90393,321023767969.44,44812387737.13484,1861232330.9879034,164933800.45224634,101747776.3528093,102885941.94975187
136,4352,4384,32816695269.6158,65582912135.38666,780259660204.2046,4207902564445.9014,9896811462371.268,12923954378822.195,11280667043427.068,7766442901410.2295,4865294366564.623,3027759010301.906,1896545101281.787,1154776533894.3318,656729832801.7864,340231359674.90393,158862338091.0637,66718418577.12034,25270741669.662136,8684860903.024582,2737486386.9372015,808580966.9917483,136996733177682.9,97629929095117.7,2847543496063.5557,1983644245487.003,2740231915731.2773,1430319260200.7444,56468629076.01578,5808175444.567815,8039988187.075623,2485445687.3854403
137,4384,4416,5146152849.607944,39385722173.299866,554210639904.1154,3005577447776.798,7015776318926.748,9092499180937.174,8027368454260.28,5825946901146.253,4013969422274.2617,2765938391659.3843,1861451875913.2068,1172477017936.9866,670918323114.7051,344070036343.5495,157689685838.96066,64794883815.11504,24045373452.531605,8159242608.840213,2590615656.7432275,807530446.1226811,103143267927874.06,70716612162508.66,1954093964139.4849,422264477474.6205,411789642996.07715,61723863368.90338,3055019630.669089,180982290.9311789,100880366.15041828,63207306.861246765
138,4416,4448,12354676747.920885,75810285907.40479,1202597413761.9866,6576718018841.8,15022115844998.533,18346009272687.13,14435314501630.248,8760541778662.738,4883061604622.37,2791985162650.9717,1650825633809.3813,962050183173.8585,527225459203.9419,264255683566.27145,119705386492.20573,48896363356.8331,18074080028.10338,6097579036.909059,1907421065.058602,569982098.5526372,172740895905102.16,139637198580887.88,4001315869929.092,612158725714.1266,894494823856.8265,459071352716.7922,17186791168.22521,345304208.77352965,303217154.6175763,416772137.3078311
139,4448,4480,3843794174.133478,27661228153.564957,376786506441.3118,2061104922734.5693,4954077172171.816,6686077890724.601,6128354240567.225,4511716867528.602,3053772038252.355,2032072084313.7568,1320816403068.2136,807445742371.2787,450216857373.93787,225705868128.06537,101436098367.0553,40981539558.59354,14967539051.986568,4979680442.779807,1526428982.6091928,440191927.88289315,76576746724147.28,50518794493441.97,1364104512624.9458,325970606406.6645,289241928463.8934,66737381317.68942,3166416660.729295,332476077.3750748,343776960.406147,63574361.978184655
140,4480,4512,5466675106.440691,49083322641.04717,770185815099.099,4259277101808.5093,10228713407846.127,13781473566563.076,12631132638142.172,9312325821530.693,6303219858344.144,4169038474401.567,2673266265017.8286,1604733648640.0044,877396774314.1174,431387521815.53094,190243004000.57303,75476239913.56184,27097598313.316784,8874855810.162395,2681559252.6621695,761407660.2265952,154831225982787.8,103232705738708.25,2599615808415.7686,464602610123.3494,434910395497.2227,78830093023.30513,3901961407.632625,192425722.1197674,109681222.56625994,72374781.23278394
141,4512,4544,4107636670.744682,28465355711.49831,411613676310.0961,2277510913559.163,5417109648898.341,7114186513340.705,6240843654094.62,4336035213893.1577,2754104173038.6973,1733428248858.9102,1087183699954.0872,656083316282.4547,367522464540.3877,187045872198.6682,85746364984.18126,35381145984.722176,13190656185.18228,4476230457.02841,1401044580.8626924,415855291.89879006,76586756924256.7,53529738413789.62,1449367707884.5088,278423601274.0235,315675144766.7166,99112774204.92384,4179917305.11355,344181023.3639768,783880003.2272298,743706434.9230589
142,4544,4576,4082834998.345845,34528897905.83319,495686500043.63586,2710555811862.949,6544352589989.924,8917220885785.611,8289626449672.453,6187608027516.919,4203549596081.825,2768799122012.791,1774356227291.549,1078388401162.7179,605327783865.5385,308652633904.88513,141964687195.92865,58868788555.77675,22082578863.234436,7541094297.215993,2369012160.2356625,697565322.5053805,102142458553144.86,66636333323601.37,1751106271722.8633,362050581020.90063,359050238278.40894,30529757035.591164,1352166888.1391177,166540241.25646624,94292661.18871567,59510635.14856223
143,4576,4608,4633315644.900293,26793733077.51847,340825566728.9413,1880516241120.8694,4614474873318.887,6413333367781.303,6064973964085.383,4549595516536.556,3047940101847.168,1944917536474.0422,1193799649650.1475,691772028185.7266,370497937801.52985,181004984948.7072,80257030041.22716,32307394470.81491,11849761168.777815,3985120872.6553774,1242002239.766852,366303772.6673125,72729667090915.25,47013242455108.19,1256781504133.9902,416205362314.58417,410736237335.54205,45233369277.67011,2236644070.9031806,158689308.91030356,93068789.90242328,62626360.04068824
144,4608,4640,3489769709.8317986,39498222386.99872,603852423556.2417,3357039364439.2935,8153530618810.698,11160006861932.797,10457341932659.275,7920511768131.406,5485377118601.36,3676818488961.4053,2382273467240.0737,1452550436199.061,812303888258.1008,410502920240.45874,186594788539.9888,76454942799.87387,28433905014.505295,9717329541.441137,3123073851.8163643,990506402.4618069,130655237874198.27,83332008479928.17,2043721720865.5244,308491885351.18774,284999989911.50867,23833192645.28004,1170662971.3973813,147459951.8688862,85014870.87739985,50131635.21362338
145,4640,4672,3931529641.5078893,34666556689.5009,498010570892.50226,2744724938659.504,6651125215716.522,9077786579575.164,8409239712075.568,6202981817970.175,4134914563314.01,2670404175365.7383,1684575708783.8157,1010939321362.952,560412403820.5632,281816343927.45154,127679262694.47066,52141838601.22565,19292454031.95664,6528195227.6690235,2053702212.2709718,619936594.0471276,104027203638554.77,67821003674410.375,1741384729578.974,331768931791.53406,322697338963.5682,41112237223.23153,2200635213.83402,188892602.6753658,131542714.64355803,65453817.11682519
146,4672,4704,5940566867.737595,57605823748.32559,847350017711.9047,4670136579077.45,11320596422637.943,15482434238874.002,14375075022814.824,10603836058988.742,7035387847295.601,4492667306517.443,2781911319904.0405,1628300017927.5564,876281495200.6832,426303863467.97186,186285165077.1968,73142448290.30609,25911471708.12562,8336973125.299694,2459568920.528166,676084970.754347,175096882424239.4,114874950838258.48,2963783307588.8013,493864636083.4163,471527875024.5754,62124764057.70172,2412649083.8668456,197989138.5048847,107337974.42131582,73624694.868047
147,4704,4736,4739784594.527571,33002989999.54816,444182161943.82227,2456484380152.592,5992892491961.256,8261461796537.082,7738526020350.378,5734794262646.647,3783466585306.953,2382397617531.8965,1457464170586.3386,851759779570.6617,463558406264.39386,230689246690.51627,104105159868.28397,42557971692.25527,15819070400.396082,5392030524.810049,1715343395.7158806,530814793.5821185,93767402565316.6,61066926398075.86,1574065647910.0188,461934323043.4263,410733002653.3048,47564464777.66061,1840686894.4967039,153034556.8815376,77464626.03242226,47014868.33263497
148,4736,4768,6746214983.287907,69513807054.19585,964262681866.7446,5340143214632.418,12790713595972.768,17182773505587.99,15752450352221.262,11612448633064.002,7778836096822.555,5027040891751.245,3140743984217.565,1847489084117.0884,995856686774.45,484103247270.88873,211114430345.61517,82736717831.30283,29321606516.177963,9498205725.036003,2868189625.1853933,843155956.8230339,191842648495477.22,127998824028506.25,3464639699315.51,803723025466.5845,458549478726.5306,69364707240.36334,3347132127.6084886,196713097.1740257,115898867.08813564,87732065.5944058
149,4768,4800,3607252119.59275,26800275785.43317,379510279689.066,2087874683976.681,5008770317436.88,6734924433269.229,6187922722681.843,4636489416860.382,3256857952961.291,2281096550643.539,1569125654101.2861,1015897525530.8539,599397905015.0156,317432107083.70306,150288974071.82355,63717679760.41391,24296414332.38724,8384047755.436752,2640998791.504836,770148530.7509097,79320486970184.25,51375511606123.73,1321687929063.6887,283619046038.23975,282582011941.0888,55003855938.47164,3693508472.433765,257809732.30621785,159092292.28976718,70767923.51319355
150,4800,4832,27331456022.84341,69025772986.15076,741321472748.5026,4054686010132.8706,9968513186306.0,14055512289850.713,13670706916340.203,10674570033288.531,7492392022723.566,5009028753755.57,3205710049068.1157,1921187065188.825,1053612031435.6272,521651806612.2678,232112829418.57217,92923326151.276,33612741075.501865,11055262006.160334,3335186004.2046976,935723888.4868975,169111967261387.62,104591529162004.77,2818334474814.6836,2948916970359.5146,2800161310550.1353,245814498663.9098,10759207312.77489,436257897.9183839,244360738.37698233,125912043.84112568
151,4832,4864,4501491664.745789,30463349779.20877,402573072067.30066,2197958718071.7788,5266925468808.622,7134838604527.919,6641092923776.746,5023798283396.305,3506619862628.981,2392535777012.246,1584790386405.3704,985718989135.4758,559607024274.0498,285782934903.71246,130766366025.75586,53719869880.86521,19917670590.70834,6719266181.872239,2089999036.5323148,615012623.8288136,84505839476213.64,54585517303163.76,1443594593607.4004,482047385693.3849,402015706711.7504,26625627964.43703,1150652678.572372,134207107.75488909,71053124.30348578,46248712.3219678
